goal,target,indicator,country_code,country,year,source,beach_litter_in_beach_value
14,14.1,14.1.1,768,togo,2017,center for ocean-atmospheric prediction studies (coaps),1494.0
14,14.1,14.1.1,768,togo,2017,center for ocean-atmospheric prediction studies (coaps),193.0
14,14.1,14.1.1,768,togo,2017,center for ocean-atmospheric prediction studies (coaps),22746.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),22557.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),125.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),30301.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),15.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),906.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),6645.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),31.0
14,14.1,14.1.1,768,togo,2018,center for ocean-atmospheric prediction studies (coaps),21.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),26.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),7357.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),1365.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),31773.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),409.0
14,14.1,14.1.1,768,togo,2019,center for ocean-atmospheric prediction studies (coaps),22586.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),22900.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),557.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),1874.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),32647.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),14.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),7271.0
14,14.1,14.1.1,768,togo,2020,center for ocean-atmospheric prediction studies (coaps),21.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),6393.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),1401.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),33189.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),424.0
14,14.1,14.1.1,768,togo,2021,center for ocean-atmospheric prediction studies (coaps),24933.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),24585.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),647.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),1391.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,768,togo,2022,center for ocean-atmospheric prediction studies (coaps),6740.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),160.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),23.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),229.0
14,14.1,14.1.1,776,tonga,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),236.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),160.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),21.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2018,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),153.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),246.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),251.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),167.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),23.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),31.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2020,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),28.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),27.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),151.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),232.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),140.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),20.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,776,tonga,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),4016.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),70.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),39.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),2739.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),6294.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),3958.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),5296.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),31615.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),192.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),1715.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),454.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),606.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),772.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),1806.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),61.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),52.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),1791.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),179.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),1357.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),28.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,780,trinidad and tobago,2017,center for ocean-atmospheric prediction studies (coaps),72.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),142.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),1184.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),14.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),196.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),1990.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),43.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),49.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),813.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),629.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),622.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),1754.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),126.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),2270.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),32188.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),5271.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),3854.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),6196.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),15.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),32.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),2904.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),37.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),3899.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),51.0
14,14.1,14.1.1,780,trinidad and tobago,2018,center for ocean-atmospheric prediction studies (coaps),28.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),85.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),55.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),35.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),3504.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),3215.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),6120.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),4074.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),15.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),7112.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),35244.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),139.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),2373.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),694.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),571.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),807.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),2696.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),1159.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),49.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),36.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),20.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),2016.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),20.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),218.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),152.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,780,trinidad and tobago,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),53.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1588.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),131.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),185.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1647.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),673.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),35.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),27.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),110.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),33384.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),717.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),829.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1803.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),7730.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),2026.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),3452.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),6289.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),2731.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),39.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),60.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),40.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),3068.0
14,14.1,14.1.1,780,trinidad and tobago,2020,center for ocean-atmospheric prediction studies (coaps),54.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),42.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),23.0
