goal,target,indicator,country_code,country,avg_marine_acidity_ph,upperbound,lowerbound,source,sampling_stations,latitude,longitude,year
14,14.3,14.3.1,578,norway,8.207,8.256,8.157,intergovernmental oceanographic commission (ioc) of unesco,hav_64370,58.133,9.183,2021
14,14.3,14.3.1,578,norway,8.197,8.242,8.162,intergovernmental oceanographic commission (ioc) of unesco,hav_64371,58.2,9.083,2021
14,14.3,14.3.1,578,norway,7.997,8.148,6.452,intergovernmental oceanographic commission (ioc) of unesco,b_k,60.184,5.238,2022
14,14.3,14.3.1,578,norway,8.022,8.115,7.954,intergovernmental oceanographic commission (ioc) of unesco,b_h,59.741,5.505,2022
14,14.3,14.3.1,512,oman,8.169,8.63,5.243,intergovernmental oceanographic commission (ioc) of unesco,om-offshore,58.629,23.606,2010
14,14.3,14.3.1,512,oman,7.985,8.231,7.719,intergovernmental oceanographic commission (ioc) of unesco,om-offshore,58.629,23.607,2018
14,14.3,14.3.1,512,oman,8.062,8.186,7.794,intergovernmental oceanographic commission (ioc) of unesco,sohar,56.8,24.406,2018
14,14.3,14.3.1,512,oman,8.461,8.604,7.988,intergovernmental oceanographic commission (ioc) of unesco,sohar,56.8,24.406,2019
14,14.3,14.3.1,512,oman,8.144,8.608,6.476,intergovernmental oceanographic commission (ioc) of unesco,om-offshore,58.629,23.607,2019
14,14.3,14.3.1,512,oman,8.846,8.899,8.629,intergovernmental oceanographic commission (ioc) of unesco,mijis,56.71,24.488,2021
14,14.3,14.3.1,512,oman,8.283,8.917,7.04,intergovernmental oceanographic commission (ioc) of unesco,om-offshore,58.629,23.607,2021
14,14.3,14.3.1,604,peru,7.893,8.313,7.617,intergovernmental oceanographic commission (ioc) of unesco,imarpe,-12.033,-78.874,2021
14,14.3,14.3.1,604,peru,7.586,7.958,7.387,intergovernmental oceanographic commission (ioc) of unesco,imarpe,-12.052,-77.239,2022
14,14.3,14.3.1,608,philippines,7.744,8.332,7.229,intergovernmental oceanographic commission (ioc) of unesco,philippines1_15,16.383,119.93,2015
14,14.3,14.3.1,608,philippines,7.79,8.291,7.091,intergovernmental oceanographic commission (ioc) of unesco,philippines2_16,9.004,124.81,2016
14,14.3,14.3.1,608,philippines,7.979,8.069,7.905,intergovernmental oceanographic commission (ioc) of unesco,philippines3_17,9.921,118.92,2017
14,14.3,14.3.1,608,philippines,8.032,8.48,7.951,intergovernmental oceanographic commission (ioc) of unesco,rsvp,14.076,120.017,2017
14,14.3,14.3.1,608,philippines,8.032,8.07,7.928,intergovernmental oceanographic commission (ioc) of unesco,wps,8.024,116.885,2017
14,14.3,14.3.1,608,philippines,7.998,8.416,7.435,intergovernmental oceanographic commission (ioc) of unesco,philippines4_18,13.979,120.63,2018
14,14.3,14.3.1,608,philippines,8.033,8.357,7.459,intergovernmental oceanographic commission (ioc) of unesco,philippines5_ 19,11.998,121.92,2019
14,14.3,14.3.1,608,philippines,8.018,8.142,7.247,intergovernmental oceanographic commission (ioc) of unesco,visayansea,11.524,122.596,2019
14,14.3,14.3.1,608,philippines,8.07,8.156,8.017,intergovernmental oceanographic commission (ioc) of unesco,wps,9.775,115.845,2021
14,14.3,14.3.1,642,romania,8.498,8.7,8.37,intergovernmental oceanographic commission (ioc) of unesco,constanta,44.232,28.634,2018
14,14.3,14.3.1,642,romania,8.528,8.8,8.15,intergovernmental oceanographic commission (ioc) of unesco,constanta,44.232,28.634,2019
14,14.3,14.3.1,642,romania,8.348,8.645,8.123,intergovernmental oceanographic commission (ioc) of unesco,constanta,44.232,28.634,2020
14,14.3,14.3.1,642,romania,8.249,8.4,8.14,intergovernmental oceanographic commission (ioc) of unesco,constanta,44.232,28.635,2021
14,14.3,14.3.1,710,south africa,8.039,8.144,7.686,intergovernmental oceanographic commission (ioc) of unesco,algoa,-32.747,16.43,2013
14,14.3,14.3.1,710,south africa,7.93,8.282,7.442,intergovernmental oceanographic commission (ioc) of unesco,algoa,-32.668,17.77,2015
14,14.3,14.3.1,710,south africa,8.05,8.38,7.86,intergovernmental oceanographic commission (ioc) of unesco,inshore,-34.16,25.69,2018
14,14.3,14.3.1,710,south africa,8.02,8.19,7.72,intergovernmental oceanographic commission (ioc) of unesco,za-offshore,-34.034,25.73,2018
14,14.3,14.3.1,710,south africa,8.04,8.41,7.8,intergovernmental oceanographic commission (ioc) of unesco,inshore,-34.16,25.69,2019
14,14.3,14.3.1,710,south africa,8.03,8.27,7.94,intergovernmental oceanographic commission (ioc) of unesco,za-offshore,-34.034,25.73,2019
14,14.3,14.3.1,710,south africa,8.07,8.41,7.97,intergovernmental oceanographic commission (ioc) of unesco,inshore,-34.16,25.69,2020
14,14.3,14.3.1,710,south africa,8.01,8.05,7.98,intergovernmental oceanographic commission (ioc) of unesco,za-offshore,-34.034,25.73,2020
14,14.3,14.3.1,724,spain,8.012,8.033,8.002,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2008
14,14.3,14.3.1,724,spain,8.014,8.034,7.999,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2009
14,14.3,14.3.1,724,spain,8.011,8.019,8.001,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2010
14,14.3,14.3.1,724,spain,8.019,8.029,8.002,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2011
14,14.3,14.3.1,724,spain,8.004,8.024,7.993,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2012
14,14.3,14.3.1,724,spain,8.009,8.02,7.995,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2013
14,14.3,14.3.1,724,spain,8.006,8.016,7.994,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2014
14,14.3,14.3.1,724,spain,7.999,8.017,7.985,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2015
14,14.3,14.3.1,724,spain,7.996,8.012,7.979,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2016
14,14.3,14.3.1,724,spain,7.991,8.001,7.98,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2017
14,14.3,14.3.1,724,spain,8.13,8.1512,8.107,intergovernmental oceanographic commission (ioc) of unesco,bay_of_palma,34.499,2.702,2018
14,14.3,14.3.1,724,spain,7.987,7.997,7.976,intergovernmental oceanographic commission (ioc) of unesco,estoc,29.166,-15.5,2018
14,14.3,14.3.1,724,spain,8.045,8.0706,8.016,intergovernmental oceanographic commission (ioc) of unesco,cabrera,39.15,2.949,2019
14,14.3,14.3.1,724,spain,8.075,8.1663,7.965,intergovernmental oceanographic commission (ioc) of unesco,bay_of_palma,34.499,2.702,2019
14,14.3,14.3.1,724,spain,8.05,8.1988,7.916,intergovernmental oceanographic commission (ioc) of unesco,bay_of_palma,34.499,2.702,2020
14,14.3,14.3.1,724,spain,8.056,8.1465,7.968,intergovernmental oceanographic commission (ioc) of unesco,cabrera,39.15,2.949,2020
14,14.3,14.3.1,724,spain,8.062,8.294,7.858,intergovernmental oceanographic commission (ioc) of unesco,cabrera,39.15,2.949,2021
14,14.3,14.3.1,752,sweden,8.172,8.36,8.01,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2005
14,14.3,14.3.1,752,sweden,8.012,8.02,8.01,intergovernmental oceanographic commission (ioc) of unesco,se-sr5,61.083,19.583,2005
14,14.3,14.3.1,752,sweden,7.926,7.94,7.92,intergovernmental oceanographic commission (ioc) of unesco,bo3/a3,64.305,22.358,2005
14,14.3,14.3.1,752,sweden,8.281,8.74,7.94,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2005
14,14.3,14.3.1,752,sweden,8.207,8.45,8.01,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2005
14,14.3,14.3.1,752,sweden,8.289,8.66,8.06,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2006
14,14.3,14.3.1,752,sweden,8.262,8.88,7.98,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2006
14,14.3,14.3.1,752,sweden,8.03,8.04,8.01,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2006
14,14.3,14.3.1,752,sweden,7.888,7.9,7.88,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2006
14,14.3,14.3.1,752,sweden,8.189,8.4,8.05,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2006
14,14.3,14.3.1,752,sweden,7.97,7.99,7.96,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2006
14,14.3,14.3.1,752,sweden,8.156,8.17,8.14,intergovernmental oceanographic commission (ioc) of unesco,efushanhai,55.346,14.759,2006
14,14.3,14.3.1,752,sweden,8.059,8.11,8.02,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2007
14,14.3,14.3.1,752,sweden,8.189,8.43,8.01,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2007
14,14.3,14.3.1,752,sweden,8.205,8.44,8.03,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2007
14,14.3,14.3.1,752,sweden,8.07,8.08,8.06,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2007
14,14.3,14.3.1,752,sweden,8.244,8.59,8.0,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2007
14,14.3,14.3.1,752,sweden,8.212,8.34,8.05,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2007
14,14.3,14.3.1,752,sweden,7.89,7.91,7.88,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2007
14,14.3,14.3.1,752,sweden,8.168,8.39,7.98,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2007
14,14.3,14.3.1,752,sweden,8.088,8.28,7.66,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2007
14,14.3,14.3.1,752,sweden,8.24,8.25,8.22,intergovernmental oceanographic commission (ioc) of unesco,slaggo,58.371,11.433,2008
14,14.3,14.3.1,752,sweden,8.182,8.36,7.98,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2008
14,14.3,14.3.1,752,sweden,7.862,7.87,7.85,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2008
14,14.3,14.3.1,752,sweden,8.159,8.47,7.75,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2008
14,14.3,14.3.1,752,sweden,8.199,8.33,8.12,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2008
14,14.3,14.3.1,752,sweden,8.271,8.66,7.87,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2008
14,14.3,14.3.1,752,sweden,8.083,8.17,7.99,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2008
14,14.3,14.3.1,752,sweden,8.198,8.34,8.06,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2008
14,14.3,14.3.1,752,sweden,8.238,8.57,8.05,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2008
14,14.3,14.3.1,752,sweden,8.012,8.02,8.01,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2008
14,14.3,14.3.1,752,sweden,7.974,7.98,7.97,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2008
14,14.3,14.3.1,752,sweden,7.996,8.03,7.97,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2009
14,14.3,14.3.1,752,sweden,8.074,8.08,8.06,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2009
14,14.3,14.3.1,752,sweden,8.239,8.45,8.07,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2009
14,14.3,14.3.1,752,sweden,8.31,8.63,8.05,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2009
14,14.3,14.3.1,752,sweden,8.087,8.15,8.02,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2009
14,14.3,14.3.1,752,sweden,8.222,8.36,8.01,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2009
14,14.3,14.3.1,752,sweden,8.232,8.33,8.12,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2009
14,14.3,14.3.1,752,sweden,8.119,8.39,7.71,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2009
14,14.3,14.3.1,752,sweden,7.938,7.95,7.93,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2009
14,14.3,14.3.1,752,sweden,8.217,8.35,8.07,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2009
14,14.3,14.3.1,752,sweden,8.243,8.43,8.04,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2010
14,14.3,14.3.1,752,sweden,7.9,7.91,7.89,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2010
14,14.3,14.3.1,752,sweden,8.167,8.43,7.65,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2010
14,14.3,14.3.1,752,sweden,8.212,8.29,8.17,intergovernmental oceanographic commission (ioc) of unesco,slaggo,58.371,11.433,2010
14,14.3,14.3.1,752,sweden,8.07,8.21,7.81,intergovernmental oceanographic commission (ioc) of unesco,wlandskrona,55.867,12.75,2010
14,14.3,14.3.1,752,sweden,8.259,8.46,8.21,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2010
14,14.3,14.3.1,752,sweden,8.36,8.46,8.12,intergovernmental oceanographic commission (ioc) of unesco,bcsiii-10,55.555,18.4,2010
14,14.3,14.3.1,752,sweden,8.231,8.43,8.07,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2010
14,14.3,14.3.1,752,sweden,8.124,8.14,8.1,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2010
14,14.3,14.3.1,752,sweden,8.312,8.74,8.07,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2010
14,14.3,14.3.1,752,sweden,8.239,8.43,7.95,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2010
14,14.3,14.3.1,752,sweden,7.948,7.96,7.94,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2010
14,14.3,14.3.1,752,sweden,8.015,8.02,8.01,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2010
14,14.3,14.3.1,752,sweden,8.046,8.05,8.04,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2011
14,14.3,14.3.1,752,sweden,8.224,8.64,8.06,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2011
14,14.3,14.3.1,752,sweden,8.073,8.14,8.04,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2011
14,14.3,14.3.1,752,sweden,8.233,8.66,8.05,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2011
14,14.3,14.3.1,752,sweden,8.198,8.31,8.08,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2011
14,14.3,14.3.1,752,sweden,8.198,8.42,8.06,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2011
14,14.3,14.3.1,752,sweden,8.117,8.41,7.82,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2011
14,14.3,14.3.1,752,sweden,8.181,8.47,8.03,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2011
14,14.3,14.3.1,752,sweden,8.197,8.42,7.99,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2012
14,14.3,14.3.1,752,sweden,7.906,7.92,7.9,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2012
14,14.3,14.3.1,752,sweden,8.155,8.38,7.8,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2012
14,14.3,14.3.1,752,sweden,8.195,8.28,8.1,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2012
14,14.3,14.3.1,752,sweden,8.335,8.52,8.04,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2012
14,14.3,14.3.1,752,sweden,8.008,8.02,8.0,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2012
14,14.3,14.3.1,752,sweden,8.097,8.17,8.02,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2012
14,14.3,14.3.1,752,sweden,8.285,8.49,8.11,intergovernmental oceanographic commission (ioc) of unesco,by15w,57.33,19.91,2012
14,14.3,14.3.1,752,sweden,8.217,8.55,8.04,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2012
14,14.3,14.3.1,752,sweden,7.98,7.99,7.97,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2012
14,14.3,14.3.1,752,sweden,8.014,8.03,8.0,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2013
14,14.3,14.3.1,752,sweden,7.984,7.99,7.97,intergovernmental oceanographic commission (ioc) of unesco,se-f13,63.792,21.483,2013
14,14.3,14.3.1,752,sweden,8.301,8.56,7.96,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2013
14,14.3,14.3.1,752,sweden,8.172,8.22,8.09,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2013
14,14.3,14.3.1,752,sweden,8.286,8.59,7.91,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2013
14,14.3,14.3.1,752,sweden,8.062,8.37,7.63,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2013
14,14.3,14.3.1,752,sweden,8.177,8.37,7.99,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2013
14,14.3,14.3.1,752,sweden,7.946,7.96,7.94,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2013
14,14.3,14.3.1,752,sweden,8.168,8.34,7.99,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2013
14,14.3,14.3.1,752,sweden,8.083,8.15,8.04,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2013
14,14.3,14.3.1,752,sweden,8.226,8.47,8.05,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2014
14,14.3,14.3.1,752,sweden,8.096,8.1,8.09,intergovernmental oceanographic commission (ioc) of unesco,by1,55.0,13.3,2014
14,14.3,14.3.1,752,sweden,8.172,8.43,7.69,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2014
14,14.3,14.3.1,752,sweden,8.068,8.07,8.06,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2014
14,14.3,14.3.1,752,sweden,8.072,8.08,8.07,intergovernmental oceanographic commission (ioc) of unesco,f64solovjeva,60.183,19.15,2014
14,14.3,14.3.1,752,sweden,7.94,7.95,7.93,intergovernmental oceanographic commission (ioc) of unesco,se-f2,65.392,23.5,2014
14,14.3,14.3.1,752,sweden,8.228,8.47,8.03,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2014
14,14.3,14.3.1,752,sweden,8.235,8.68,7.93,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2014
14,14.3,14.3.1,752,sweden,8.182,8.41,7.97,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2014
14,14.3,14.3.1,752,sweden,8.276,8.78,8.04,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2014
14,14.3,14.3.1,752,sweden,8.068,8.12,8.0,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2014
14,14.3,14.3.1,752,sweden,8.068,8.08,8.05,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2014
14,14.3,14.3.1,752,sweden,8.143,8.25,8.07,intergovernmental oceanographic commission (ioc) of unesco,by15w,57.313,19.953,2015
14,14.3,14.3.1,752,sweden,8.168,8.39,8.0,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2015
14,14.3,14.3.1,752,sweden,8.004,8.09,7.93,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2015
14,14.3,14.3.1,752,sweden,8.176,8.34,8.0,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2015
14,14.3,14.3.1,752,sweden,8.2,8.21,8.18,intergovernmental oceanographic commission (ioc) of unesco,a15,58.295,10.85,2015
14,14.3,14.3.1,752,sweden,8.159,8.24,8.1,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2015
14,14.3,14.3.1,752,sweden,8.082,8.27,7.76,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2015
14,14.3,14.3.1,752,sweden,8.143,8.31,8.0,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2015
14,14.3,14.3.1,752,sweden,8.161,8.22,8.12,intergovernmental oceanographic commission (ioc) of unesco,slaggo,58.371,11.433,2015
14,14.3,14.3.1,752,sweden,8.137,8.25,8.07,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2015
14,14.3,14.3.1,752,sweden,8.158,8.33,8.01,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2015
14,14.3,14.3.1,752,sweden,8.169,8.48,7.94,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2016
14,14.3,14.3.1,752,sweden,8.305,8.49,8.12,intergovernmental oceanographic commission (ioc) of unesco,bcsiii-10,55.553,18.396,2016
14,14.3,14.3.1,752,sweden,8.162,8.45,7.8,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2016
14,14.3,14.3.1,752,sweden,8.151,8.45,7.79,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2016
14,14.3,14.3.1,752,sweden,8.166,8.49,6.0,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2016
14,14.3,14.3.1,752,sweden,8.209,8.6,8.01,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2016
14,14.3,14.3.1,752,sweden,8.053,8.1,8.0,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2016
14,14.3,14.3.1,752,sweden,8.159,8.32,8.07,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2016
14,14.3,14.3.1,752,sweden,8.137,8.19,8.06,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2017
14,14.3,14.3.1,752,sweden,8.051,8.07,8.03,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2017
14,14.3,14.3.1,752,sweden,8.25,8.73,8.01,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2017
14,14.3,14.3.1,752,sweden,8.363,8.67,8.06,intergovernmental oceanographic commission (ioc) of unesco,by20farodjupet,57.998,19.879,2017
14,14.3,14.3.1,752,sweden,8.158,8.4,8.05,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2017
14,14.3,14.3.1,752,sweden,8.113,8.29,8.0,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2017
14,14.3,14.3.1,752,sweden,8.124,8.13,8.12,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2017
14,14.3,14.3.1,752,sweden,8.031,8.05,8.02,intergovernmental oceanographic commission (ioc) of unesco,by38karlsodjupet,57.117,17.668,2017
14,14.3,14.3.1,752,sweden,8.13,8.28,8.0,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2017
14,14.3,14.3.1,752,sweden,8.035,8.06,8.01,intergovernmental oceanographic commission (ioc) of unesco,by32norrkopingsdjupet,58.017,17.984,2017
14,14.3,14.3.1,752,sweden,8.137,8.33,8.03,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2017
14,14.3,14.3.1,752,sweden,8.09,8.09,8.09,intergovernmental oceanographic commission (ioc) of unesco,by4christianso,55.383,15.334,2017
14,14.3,14.3.1,752,sweden,8.141,8.33,7.98,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2018
14,14.3,14.3.1,752,sweden,8.283,8.34,8.18,intergovernmental oceanographic commission (ioc) of unesco,by10,56.634,19.585,2018
14,14.3,14.3.1,752,sweden,8.067,8.08,8.05,intergovernmental oceanographic commission (ioc) of unesco,by32norrkopingsdjupet,58.017,17.984,2018
14,14.3,14.3.1,752,sweden,8.141,8.29,8.0,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2018
14,14.3,14.3.1,752,sweden,8.13,8.58,7.76,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2018
14,14.3,14.3.1,752,sweden,8.17,8.2,8.12,intergovernmental oceanographic commission (ioc) of unesco,fladen,57.193,11.658,2018
14,14.3,14.3.1,752,sweden,8.289,8.5,8.06,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2018
14,14.3,14.3.1,752,sweden,8.167,8.63,8.03,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2018
14,14.3,14.3.1,752,sweden,8.058,8.14,7.94,intergovernmental oceanographic commission (ioc) of unesco,by20farodjupet,57.998,19.879,2018
14,14.3,14.3.1,752,sweden,8.191,8.75,7.98,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2018
14,14.3,14.3.1,752,sweden,8.061,8.1,8.05,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2018
14,14.3,14.3.1,752,sweden,8.163,8.27,8.1,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2018
14,14.3,14.3.1,752,sweden,8.14,8.22,8.09,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2019
14,14.3,14.3.1,752,sweden,7.886,7.91,7.85,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2019
14,14.3,14.3.1,752,sweden,7.973,7.98,7.97,intergovernmental oceanographic commission (ioc) of unesco,se-us5b,62.587,19.975,2019
14,14.3,14.3.1,752,sweden,8.035,8.08,7.98,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2019
14,14.3,14.3.1,752,sweden,8.097,8.1,8.09,intergovernmental oceanographic commission (ioc) of unesco,by19,57.551,20.161,2019
14,14.3,14.3.1,752,sweden,8.153,8.16,8.15,intergovernmental oceanographic commission (ioc) of unesco,by20farodjupet,57.998,19.879,2019
14,14.3,14.3.1,752,sweden,8.152,8.16,8.14,intergovernmental oceanographic commission (ioc) of unesco,by2arkona,54.971,14.099,2019
14,14.3,14.3.1,752,sweden,8.159,8.32,7.99,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2019
