goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,attributes,dimensions
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2016.0,8.0150000000000006,Float,,,8.117,7.931,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Tasman Bay | LATITUDE: -41.191 | LONGITUDE: 173.35'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'TASMANBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2016.0,8.0079999999999991,Float,,,8.096,7.956,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Wellington | LATITUDE: -41.301 | LONGITUDE: 174.81'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WELLINGTON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2016.0,8.0069999999999997,Float,,,8.093,7.813,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chatham Islands | LATITUDE: -43.946 | LONGITUDE: 176.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHATHAMISLANDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0090000000000003,Float,,,8.197,7.887,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chatham Islands | LATITUDE: -43.946 | LONGITUDE: 176.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHATHAMISLANDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0069999999999997,Float,,,8.145,7.906,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Wellington | LATITUDE: -41.301 | LONGITUDE: 174.81'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WELLINGTON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0090000000000003,Float,,,8.15,7.839,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Tasman Bay | LATITUDE: -41.191 | LONGITUDE: 173.35'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'TASMANBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0709999999999997,Float,,,8.123,7.965,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Westcoast/Jackson Bay | LATITUDE: -43.973 | LONGITUDE: 168.62'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WESTCOAST-JACKSONBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0410000000000004,Float,,,8.114,7.808,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Dunedin Pylon | LATITUDE: -45.780 | LONGITUDE: 170.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DUNEDINPYLON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0239999999999991,Float,,,8.137,7.768,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Stewart Island | LATITUDE: -46.925 | LONGITUDE: 168.13'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'STEWARTISLAND'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0269999999999992,Float,,,8.136,7.984,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Marlborough Sounds | LATITUDE: -41.033| LONGITUDE: 174.02'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MARLBOROUGHSOUNDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0060000000000002,Float,,,8.109,7.878,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Golden Bay | LATITUDE: -40.630 | LONGITUDE: 172.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GOLDENBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,8.0310000000000006,Float,,,8.128,7.974,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Bay of Plenty | LATITUDE: -37.669 | LONGITUDE: 176.18'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BAYOFPLENTY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2017.0,7.9400000000000004,Float,,,8.012,7.87,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Auckland | LATITUDE: -36.823 | LONGITUDE: 174.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AUCKLAND'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,7.9530000000000003,Float,,,8.026,7.857,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Auckland | LATITUDE: -36.823 | LONGITUDE: 174.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AUCKLAND'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0079999999999991,Float,,,8.057,7.932,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Bay of Plenty | LATITUDE: -37.669 | LONGITUDE: 176.18'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BAYOFPLENTY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0229999999999997,Float,,,8.126,7.937,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Golden Bay | LATITUDE: -40.630 | LONGITUDE: 172.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GOLDENBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0310000000000006,Float,,,8.095,7.939,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Marlborough Sounds | LATITUDE: -41.033| LONGITUDE: 174.02'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MARLBOROUGHSOUNDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0779999999999994,Float,,,8.146,8.035,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Dunedin Pylon | LATITUDE: -45.780 | LONGITUDE: 170.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DUNEDINPYLON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0540000000000003,Float,,,8.113,8.024,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Stewart Island | LATITUDE: -46.925 | LONGITUDE: 168.13'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'STEWARTISLAND'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0679999999999996,Float,,,8.164,7.99,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Westcoast/Jackson Bay | LATITUDE: -43.973 | LONGITUDE: 168.62'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WESTCOAST-JACKSONBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0210000000000008,Float,,,8.101,7.946,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Tasman Bay | LATITUDE: -41.191 | LONGITUDE: 173.35'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'TASMANBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.0109999999999992,Float,,,8.103,7.905,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Wellington | LATITUDE: -41.301 | LONGITUDE: 174.81'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WELLINGTON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2018.0,8.032,Float,,,8.083,7.945,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chatham Islands | LATITUDE: -43.946 | LONGITUDE: 176.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHATHAMISLANDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,7.9960000000000004,Float,,,8.034,7.97,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chatham Islands | LATITUDE: -43.946 | LONGITUDE: 176.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHATHAMISLANDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,7.9050000000000002,Float,,,8.006,7.838,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Wellington | LATITUDE: -41.301 | LONGITUDE: 174.81'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WELLINGTON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,8.0489999999999995,Float,,,8.105,7.998,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Tasman Bay | LATITUDE: -41.191 | LONGITUDE: 173.35'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'TASMANBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,8.0570000000000004,Float,,,8.165,7.962,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Westcoast/Jackson Bay | LATITUDE: -43.973 | LONGITUDE: 168.62'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WESTCOAST-JACKSONBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,8.0879999999999992,Float,,,8.141,8.053,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Dunedin Pylon | LATITUDE: -45.780 | LONGITUDE: 170.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DUNEDINPYLON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,8.0359999999999996,Float,,,8.124,7.886,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Marlborough Sounds/Cannon Hill | LATITUDE: -40.946 | LONGITUDE: 173.987'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MARLBOROUGHSOUNDS-CANNONHILL'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,7.9790000000000001,Float,,,8.022,7.924,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Marlborough Sounds | LATITUDE: -41.033| LONGITUDE: 174.02'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MARLBOROUGHSOUNDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,8.0310000000000006,Float,,,8.13,7.956,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Golden Bay | LATITUDE: -40.630 | LONGITUDE: 172.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GOLDENBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,7.9320000000000004,Float,,,8.004,7.827,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Bay of Plenty | LATITUDE: -37.669 | LONGITUDE: 176.18'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BAYOFPLENTY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2019.0,7.9020000000000001,Float,,,7.912,7.892,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Auckland | LATITUDE: -36.823 | LONGITUDE: 174.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AUCKLAND'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,7.9779999999999998,Float,,,8.087,7.872,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 5m West | LATITUDE: -37.153 | LONGITUDE: 175.348'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '5MWEST'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0340000000000007,Float,,,8.428,7.876,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 5m East | LATITUDE: -37.088 | LONGITUDE: 175.487'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '5MEAST'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0069999999999997,Float,,,8.053,7.943,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Bay of Plenty | LATITUDE: -37.669 | LONGITUDE: 176.177'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BAYOFPLENTY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,7.976,Float,,,8.035,7.926,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 15m West | LATITUDE: -37.026 | LONGITUDE: 175.339'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '15MWEST'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0050000000000008,Float,,,8.041,7.955,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Golden Bay | LATITUDE: -40.630 | LONGITUDE: 172.716'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'GOLDENBAY'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0510000000000002,Float,,,8.113,7.971,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Dunedin Pylon | LATITUDE: -45.780 | LONGITUDE: 170.72'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DUNEDINPYLON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0579999999999998,Float,,,8.19,7.981,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: DOC Tuhua(Mayor Island) MR/Tauranga | LATITUDE: -37.307 | LONGITUDE: 176.258'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DOCTUHUA(MAYORISLAND)MR/TAURANGA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.1379999999999999,Float,,,8.19,8.081,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: DOC Te Angiangi MR/Napier | LATITUDE: -40.168 | LONGITUDE: 176.830'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DOCTEANGIANGIMR/NAPIER'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.2129999999999992,Float,,,8.32,8.001,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: DOC Taputeranga MR/ Wellington | LATITUDE: -41.349 | LONGITUDE: 174.768'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'DOCTAPUTERANGAMR/WELLINGTON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0370000000000008,Float,,,8.06,8.021,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Marlborough Sounds/Cannon Hill | LATITUDE: -40.301 | LONGITUDE: 173.987'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MARLBOROUGHSOUNDS-CANNONHILL'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0350000000000001,Float,,,8.111,7.969,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Chatham Islands | LATITUDE: -43.946 | LONGITUDE: -176.560'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CHATHAMISLANDS'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,7.9459999999999997,Float,,,8.209,7.183,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  WRC_128 | LATITUDE: -37.088| LONGITUDE: 175.49'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WRC_128'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,554,New Zealand,2020.0,8.0640000000000001,Float,,,8.111,7.991,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name:  Westcoast/Jackson Bay | LATITUDE: -43.973 | LONGITUDE: 168.62'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'WESTCOAST-JACKSONBAY'}
